date,station_complex,station_complex_id,borough,station_entries
12/14/23,"125 St (4,5,6)",392,Manhattan,16854
12/13/23,"125 St (4,5,6)",392,Manhattan,16967
12/12/23,"125 St (4,5,6)",392,Manhattan,17151
12/11/23,"125 St (4,5,6)",392,Manhattan,15937
12/10/23,"125 St (4,5,6)",392,Manhattan,7092
12/9/23,"125 St (4,5,6)",392,Manhattan,10313
12/8/23,"125 St (4,5,6)",392,Manhattan,16281
12/6/23,"125 St (4,5,6)",392,Manhattan,16957
12/5/23,"125 St (4,5,6)",392,Manhattan,17236
12/4/23,"125 St (4,5,6)",392,Manhattan,16614
12/3/23,"125 St (4,5,6)",392,Manhattan,7097
12/2/23,"125 St (4,5,6)",392,Manhattan,10322
12/1/23,"125 St (4,5,6)",392,Manhattan,16037
11/24/23,"125 St (4,5,6)",392,Manhattan,6199
11/7/23,"125 St (4,5,6)",392,Manhattan,17050
12/31/23,"125 St (A,C,B,D)",153,Manhattan,140
12/30/23,"125 St (A,C,B,D)",153,Manhattan,12317
12/29/23,"125 St (A,C,B,D)",153,Manhattan,15174
12/28/23,"125 St (A,C,B,D)",153,Manhattan,13892
12/27/23,"125 St (A,C,B,D)",153,Manhattan,13783
12/26/23,"125 St (A,C,B,D)",153,Manhattan,12449
12/25/23,"125 St (A,C,B,D)",153,Manhattan,5918
12/23/23,"125 St (A,C,B,D)",153,Manhattan,11518
12/22/23,"125 St (A,C,B,D)",153,Manhattan,17247
12/21/23,"125 St (A,C,B,D)",153,Manhattan,17564
12/20/23,"125 St (A,C,B,D)",153,Manhattan,18247
12/19/23,"125 St (A,C,B,D)",153,Manhattan,19576
12/18/23,"125 St (A,C,B,D)",153,Manhattan,16332
12/17/23,"125 St (A,C,B,D)",153,Manhattan,9989
12/16/23,"125 St (A,C,B,D)",153,Manhattan,13921
12/15/23,"125 St (A,C,B,D)",153,Manhattan,19788
12/14/23,"125 St (A,C,B,D)",153,Manhattan,20360
12/13/23,"125 St (A,C,B,D)",153,Manhattan,19781
12/12/23,"125 St (A,C,B,D)",153,Manhattan,19760
12/11/23,"125 St (A,C,B,D)",153,Manhattan,18683
12/10/23,"125 St (A,C,B,D)",153,Manhattan,10285
12/9/23,"125 St (A,C,B,D)",153,Manhattan,15299
12/8/23,"125 St (A,C,B,D)",153,Manhattan,19952
12/6/23,"125 St (A,C,B,D)",153,Manhattan,20049
12/5/23,"125 St (A,C,B,D)",153,Manhattan,20549
12/4/23,"125 St (A,C,B,D)",153,Manhattan,19633
12/3/23,"125 St (A,C,B,D)",153,Manhattan,9387
12/2/23,"125 St (A,C,B,D)",153,Manhattan,13109
12/1/23,"125 St (A,C,B,D)",153,Manhattan,19084
11/24/23,"125 St (A,C,B,D)",153,Manhattan,8667
11/7/23,"125 St (A,C,B,D)",153,Manhattan,20072
12/31/23,"135 St (2,3)",438,Manhattan,69
12/30/23,"135 St (2,3)",438,Manhattan,4116
12/29/23,"135 St (2,3)",438,Manhattan,6048
12/28/23,"135 St (2,3)",438,Manhattan,5657
12/27/23,"135 St (2,3)",438,Manhattan,5408
12/26/23,"135 St (2,3)",438,Manhattan,4933
12/25/23,"135 St (2,3)",438,Manhattan,2532
12/23/23,"135 St (2,3)",438,Manhattan,4249
12/22/23,"135 St (2,3)",438,Manhattan,6735
12/21/23,"135 St (2,3)",438,Manhattan,6826
12/20/23,"135 St (2,3)",438,Manhattan,7283
12/19/23,"135 St (2,3)",438,Manhattan,7553
12/18/23,"135 St (2,3)",438,Manhattan,6289
12/17/23,"135 St (2,3)",438,Manhattan,4043
12/16/23,"135 St (2,3)",438,Manhattan,5301
12/15/23,"135 St (2,3)",438,Manhattan,7976
12/14/23,"135 St (2,3)",438,Manhattan,8073
12/13/23,"135 St (2,3)",438,Manhattan,7677
12/12/23,"135 St (2,3)",438,Manhattan,7232
12/11/23,"135 St (2,3)",438,Manhattan,7043
12/10/23,"135 St (2,3)",438,Manhattan,3727
12/9/23,"135 St (2,3)",438,Manhattan,5747
12/8/23,"135 St (2,3)",438,Manhattan,7722
12/6/23,"135 St (2,3)",438,Manhattan,7835
12/5/23,"135 St (2,3)",438,Manhattan,7986
12/4/23,"135 St (2,3)",438,Manhattan,7370
12/3/23,"135 St (2,3)",438,Manhattan,3946
12/2/23,"135 St (2,3)",438,Manhattan,5749
12/1/23,"135 St (2,3)",438,Manhattan,7794
11/24/23,"135 St (2,3)",438,Manhattan,3595
11/7/23,"135 St (2,3)",438,Manhattan,7894
12/31/23,"135 St (C,B)",152,Manhattan,14
12/30/23,"135 St (C,B)",152,Manhattan,1651
12/29/23,"135 St (C,B)",152,Manhattan,2525
12/28/23,"135 St (C,B)",152,Manhattan,2398
12/27/23,"135 St (C,B)",152,Manhattan,2307
12/26/23,"135 St (C,B)",152,Manhattan,2010
12/25/23,"135 St (C,B)",152,Manhattan,809
12/23/23,"135 St (C,B)",152,Manhattan,1540
12/22/23,"135 St (C,B)",152,Manhattan,3038
12/21/23,"135 St (C,B)",152,Manhattan,3548
12/20/23,"135 St (C,B)",152,Manhattan,3584
12/19/23,"135 St (C,B)",152,Manhattan,3624
12/18/23,"135 St (C,B)",152,Manhattan,3261
12/17/23,"135 St (C,B)",152,Manhattan,1448
12/16/23,"135 St (C,B)",152,Manhattan,2048
12/15/23,"135 St (C,B)",152,Manhattan,3844
12/14/23,"135 St (C,B)",152,Manhattan,4040
12/13/23,"135 St (C,B)",152,Manhattan,3903
12/12/23,"135 St (C,B)",152,Manhattan,3824
12/11/23,"135 St (C,B)",152,Manhattan,3909
12/10/23,"135 St (C,B)",152,Manhattan,1266
12/9/23,"135 St (C,B)",152,Manhattan,2014
12/8/23,"135 St (C,B)",152,Manhattan,3759
12/6/23,"135 St (C,B)",152,Manhattan,4290
12/5/23,"135 St (C,B)",152,Manhattan,4197
12/4/23,"135 St (C,B)",152,Manhattan,4043
12/3/23,"135 St (C,B)",152,Manhattan,1294
12/2/23,"135 St (C,B)",152,Manhattan,1693
12/1/23,"135 St (C,B)",152,Manhattan,3921
11/24/23,"135 St (C,B)",152,Manhattan,1205
11/7/23,"135 St (C,B)",152,Manhattan,4251
12/31/23,137 St-City College (1),305,Manhattan,51
12/30/23,137 St-City College (1),305,Manhattan,5112
12/29/23,137 St-City College (1),305,Manhattan,6198
12/28/23,137 St-City College (1),305,Manhattan,5824
12/27/23,137 St-City College (1),305,Manhattan,5692
12/26/23,137 St-City College (1),305,Manhattan,5164
12/25/23,137 St-City College (1),305,Manhattan,2819
12/23/23,137 St-City College (1),305,Manhattan,5184
12/22/23,137 St-City College (1),305,Manhattan,7416
12/21/23,137 St-City College (1),305,Manhattan,7536
12/20/23,137 St-City College (1),305,Manhattan,8290
12/19/23,137 St-City College (1),305,Manhattan,8790
12/18/23,137 St-City College (1),305,Manhattan,7887
12/17/23,137 St-City College (1),305,Manhattan,8013
12/16/23,137 St-City College (1),305,Manhattan,11283
12/15/23,137 St-City College (1),305,Manhattan,9066
12/14/23,137 St-City College (1),305,Manhattan,9396
12/13/23,137 St-City College (1),305,Manhattan,8664
12/12/23,137 St-City College (1),305,Manhattan,8510
12/11/23,137 St-City College (1),305,Manhattan,8949
12/10/23,137 St-City College (1),305,Manhattan,3630
12/9/23,137 St-City College (1),305,Manhattan,5165
12/8/23,137 St-City College (1),305,Manhattan,8961
12/6/23,137 St-City College (1),305,Manhattan,10238
12/5/23,137 St-City College (1),305,Manhattan,9738
12/4/23,137 St-City College (1),305,Manhattan,9190
12/3/23,137 St-City College (1),305,Manhattan,4570
12/2/23,137 St-City College (1),305,Manhattan,6309
12/1/23,137 St-City College (1),305,Manhattan,8756
11/24/23,137 St-City College (1),305,Manhattan,3871
11/7/23,137 St-City College (1),305,Manhattan,9935
12/31/23,"138 St-Grand Concourse (4,5)",391,Bronx,18
12/30/23,"138 St-Grand Concourse (4,5)",391,Bronx,1478
12/29/23,"138 St-Grand Concourse (4,5)",391,Bronx,2083
12/28/23,"138 St-Grand Concourse (4,5)",391,Bronx,2004
12/27/23,"138 St-Grand Concourse (4,5)",391,Bronx,1976
12/26/23,"138 St-Grand Concourse (4,5)",391,Bronx,1679
12/25/23,"138 St-Grand Concourse (4,5)",391,Bronx,668
12/23/23,"138 St-Grand Concourse (4,5)",391,Bronx,1264
12/22/23,"138 St-Grand Concourse (4,5)",391,Bronx,2387
12/21/23,"138 St-Grand Concourse (4,5)",391,Bronx,2389
12/20/23,"138 St-Grand Concourse (4,5)",391,Bronx,2450
12/19/23,"138 St-Grand Concourse (4,5)",391,Bronx,2467
12/18/23,"138 St-Grand Concourse (4,5)",391,Bronx,2205
12/17/23,"138 St-Grand Concourse (4,5)",391,Bronx,1113
12/16/23,"138 St-Grand Concourse (4,5)",391,Bronx,1709
12/15/23,"138 St-Grand Concourse (4,5)",391,Bronx,2551
12/14/23,"138 St-Grand Concourse (4,5)",391,Bronx,2656
12/13/23,"138 St-Grand Concourse (4,5)",391,Bronx,2982
12/12/23,"138 St-Grand Concourse (4,5)",391,Bronx,2748
12/11/23,"138 St-Grand Concourse (4,5)",391,Bronx,2585
12/10/23,"138 St-Grand Concourse (4,5)",391,Bronx,1297
12/9/23,"138 St-Grand Concourse (4,5)",391,Bronx,1876
12/8/23,"138 St-Grand Concourse (4,5)",391,Bronx,2663
12/6/23,"138 St-Grand Concourse (4,5)",391,Bronx,2899
12/5/23,"138 St-Grand Concourse (4,5)",391,Bronx,2826
12/4/23,"138 St-Grand Concourse (4,5)",391,Bronx,2812
12/3/23,"138 St-Grand Concourse (4,5)",391,Bronx,1072
12/2/23,"138 St-Grand Concourse (4,5)",391,Bronx,1756
12/1/23,"138 St-Grand Concourse (4,5)",391,Bronx,2552
11/24/23,"138 St-Grand Concourse (4,5)",391,Bronx,993
11/7/23,"138 St-Grand Concourse (4,5)",391,Bronx,2841
12/31/23,"14 St (A,C,E)/8 Av (L)",618,Manhattan,637
12/30/23,"14 St (A,C,E)/8 Av (L)",618,Manhattan,27670
12/29/23,"14 St (A,C,E)/8 Av (L)",618,Manhattan,32550
12/28/23,"14 St (A,C,E)/8 Av (L)",618,Manhattan,29925
12/27/23,"14 St (A,C,E)/8 Av (L)",618,Manhattan,27504
12/26/23,"14 St (A,C,E)/8 Av (L)",618,Manhattan,24702
12/25/23,"14 St (A,C,E)/8 Av (L)",618,Manhattan,11384
12/23/23,"14 St (A,C,E)/8 Av (L)",618,Manhattan,21831
12/22/23,"14 St (A,C,E)/8 Av (L)",618,Manhattan,29279
12/21/23,"14 St (A,C,E)/8 Av (L)",618,Manhattan,32377
12/20/23,"14 St (A,C,E)/8 Av (L)",618,Manhattan,33745
12/19/23,"14 St (A,C,E)/8 Av (L)",618,Manhattan,34917
12/18/23,"14 St (A,C,E)/8 Av (L)",618,Manhattan,28848
12/17/23,"14 St (A,C,E)/8 Av (L)",618,Manhattan,23808
12/16/23,"14 St (A,C,E)/8 Av (L)",618,Manhattan,33956
12/15/23,"14 St (A,C,E)/8 Av (L)",618,Manhattan,37150
12/14/23,"14 St (A,C,E)/8 Av (L)",618,Manhattan,39713
12/13/23,"14 St (A,C,E)/8 Av (L)",618,Manhattan,38270
12/12/23,"14 St (A,C,E)/8 Av (L)",618,Manhattan,38824
12/11/23,"14 St (A,C,E)/8 Av (L)",618,Manhattan,32166
12/10/23,"14 St (A,C,E)/8 Av (L)",618,Manhattan,24182
12/9/23,"14 St (A,C,E)/8 Av (L)",618,Manhattan,35811
12/8/23,"14 St (A,C,E)/8 Av (L)",618,Manhattan,37157
12/6/23,"14 St (A,C,E)/8 Av (L)",618,Manhattan,38824
12/5/23,"14 St (A,C,E)/8 Av (L)",618,Manhattan,37338
12/4/23,"14 St (A,C,E)/8 Av (L)",618,Manhattan,32061
12/3/23,"14 St (A,C,E)/8 Av (L)",618,Manhattan,21906
12/2/23,"14 St (A,C,E)/8 Av (L)",618,Manhattan,31246
12/1/23,"14 St (A,C,E)/8 Av (L)",618,Manhattan,36279
11/24/23,"14 St (A,C,E)/8 Av (L)",618,Manhattan,15757
11/7/23,"14 St (A,C,E)/8 Av (L)",618,Manhattan,39270
12/31/23,"14 St (F,M,1,2,3)/6 Av (L)",601,Manhattan,534
12/30/23,"14 St (F,M,1,2,3)/6 Av (L)",601,Manhattan,27920
12/29/23,"14 St (F,M,1,2,3)/6 Av (L)",601,Manhattan,32164
12/28/23,"14 St (F,M,1,2,3)/6 Av (L)",601,Manhattan,29392
12/27/23,"14 St (F,M,1,2,3)/6 Av (L)",601,Manhattan,26959
12/26/23,"14 St (F,M,1,2,3)/6 Av (L)",601,Manhattan,23139
12/25/23,"14 St (F,M,1,2,3)/6 Av (L)",601,Manhattan,10187
12/23/23,"14 St (F,M,1,2,3)/6 Av (L)",601,Manhattan,25138
12/22/23,"14 St (F,M,1,2,3)/6 Av (L)",601,Manhattan,34339
12/21/23,"14 St (F,M,1,2,3)/6 Av (L)",601,Manhattan,37585
12/20/23,"14 St (F,M,1,2,3)/6 Av (L)",601,Manhattan,40072
12/19/23,"14 St (F,M,1,2,3)/6 Av (L)",601,Manhattan,40712
12/18/23,"14 St (F,M,1,2,3)/6 Av (L)",601,Manhattan,34198
12/17/23,"14 St (F,M,1,2,3)/6 Av (L)",601,Manhattan,26603
12/16/23,"14 St (F,M,1,2,3)/6 Av (L)",601,Manhattan,40336
12/15/23,"14 St (F,M,1,2,3)/6 Av (L)",601,Manhattan,43936
12/14/23,"14 St (F,M,1,2,3)/6 Av (L)",601,Manhattan,47650
12/13/23,"14 St (F,M,1,2,3)/6 Av (L)",601,Manhattan,46622
12/12/23,"14 St (F,M,1,2,3)/6 Av (L)",601,Manhattan,46511
12/11/23,"14 St (F,M,1,2,3)/6 Av (L)",601,Manhattan,42578
12/10/23,"14 St (F,M,1,2,3)/6 Av (L)",601,Manhattan,34283
12/9/23,"14 St (F,M,1,2,3)/6 Av (L)",601,Manhattan,56064
12/8/23,"14 St (F,M,1,2,3)/6 Av (L)",601,Manhattan,51598
12/6/23,"14 St (F,M,1,2,3)/6 Av (L)",601,Manhattan,51094
12/5/23,"14 St (F,M,1,2,3)/6 Av (L)",601,Manhattan,50611
12/4/23,"14 St (F,M,1,2,3)/6 Av (L)",601,Manhattan,44627
12/3/23,"14 St (F,M,1,2,3)/6 Av (L)",601,Manhattan,34184
12/2/23,"14 St (F,M,1,2,3)/6 Av (L)",601,Manhattan,54279
12/1/23,"14 St (F,M,1,2,3)/6 Av (L)",601,Manhattan,48393
11/24/23,"14 St (F,M,1,2,3)/6 Av (L)",601,Manhattan,16474
11/7/23,"14 St (F,M,1,2,3)/6 Av (L)",601,Manhattan,53753
12/31/23,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",602,Manhattan,1027
12/30/23,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",602,Manhattan,46124
12/29/23,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",602,Manhattan,56490
12/28/23,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",602,Manhattan,51972
12/27/23,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",602,Manhattan,48770
12/26/23,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",602,Manhattan,44299
12/25/23,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",602,Manhattan,16463
12/23/23,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",602,Manhattan,52488
12/22/23,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",602,Manhattan,71432
12/21/23,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",602,Manhattan,75188
12/20/23,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",602,Manhattan,79206
12/19/23,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",602,Manhattan,78835
12/18/23,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",602,Manhattan,63576
12/17/23,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",602,Manhattan,45943
12/16/23,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",602,Manhattan,72411
12/15/23,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",602,Manhattan,80779
12/14/23,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",602,Manhattan,82315
12/13/23,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",602,Manhattan,83500
12/12/23,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",602,Manhattan,81487
12/11/23,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",602,Manhattan,69349
12/10/23,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",602,Manhattan,43856
12/9/23,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",602,Manhattan,75400
12/8/23,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",602,Manhattan,80115
12/6/23,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",602,Manhattan,81539
12/5/23,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",602,Manhattan,79561
12/4/23,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",602,Manhattan,70490
12/3/23,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",602,Manhattan,44606
12/2/23,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",602,Manhattan,73737
12/1/23,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",602,Manhattan,73039
11/24/23,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",602,Manhattan,33766
11/7/23,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",602,Manhattan,79877
12/31/23,145 St (1),304,Manhattan,50
12/30/23,145 St (1),304,Manhattan,4806
12/29/23,145 St (1),304,Manhattan,5766
12/28/23,145 St (1),304,Manhattan,5149
12/27/23,145 St (1),304,Manhattan,5039
12/26/23,145 St (1),304,Manhattan,4525
12/25/23,145 St (1),304,Manhattan,2243
12/23/23,145 St (1),304,Manhattan,4567
12/22/23,145 St (1),304,Manhattan,6341
12/21/23,145 St (1),304,Manhattan,6126
12/20/23,145 St (1),304,Manhattan,6639
12/19/23,145 St (1),304,Manhattan,6506
12/18/23,145 St (1),304,Manhattan,3764
12/17/23,145 St (1),304,Manhattan,4
12/16/23,145 St (1),304,Manhattan,8
12/15/23,145 St (1),304,Manhattan,7406
12/14/23,145 St (1),304,Manhattan,7101
12/13/23,145 St (1),304,Manhattan,7079
12/12/23,145 St (1),304,Manhattan,6860
12/11/23,145 St (1),304,Manhattan,6656
12/10/23,145 St (1),304,Manhattan,6110
12/9/23,145 St (1),304,Manhattan,8600
12/8/23,145 St (1),304,Manhattan,7551
12/6/23,145 St (1),304,Manhattan,6903
12/5/23,145 St (1),304,Manhattan,7083
12/4/23,145 St (1),304,Manhattan,6875
12/3/23,145 St (1),304,Manhattan,4297
12/2/23,145 St (1),304,Manhattan,6058
12/1/23,145 St (1),304,Manhattan,6863
11/24/23,145 St (1),304,Manhattan,3376
11/7/23,145 St (1),304,Manhattan,7058
12/31/23,145 St (3),437,Manhattan,3
12/30/23,145 St (3),437,Manhattan,1157
12/29/23,145 St (3),437,Manhattan,1634
12/28/23,145 St (3),437,Manhattan,1580
12/27/23,145 St (3),437,Manhattan,1566
12/26/23,145 St (3),437,Manhattan,1442
12/25/23,145 St (3),437,Manhattan,669
12/23/23,145 St (3),437,Manhattan,1161
12/22/23,145 St (3),437,Manhattan,1897
12/21/23,145 St (3),437,Manhattan,1992
12/20/23,145 St (3),437,Manhattan,2108
12/19/23,145 St (3),437,Manhattan,2061
12/18/23,145 St (3),437,Manhattan,1790
12/17/23,145 St (3),437,Manhattan,903
12/16/23,145 St (3),437,Manhattan,1308
12/15/23,145 St (3),437,Manhattan,2247
12/14/23,145 St (3),437,Manhattan,2147
12/13/23,145 St (3),437,Manhattan,2070
12/12/23,145 St (3),437,Manhattan,2114
12/11/23,145 St (3),437,Manhattan,1936
12/10/23,145 St (3),437,Manhattan,817
12/9/23,145 St (3),437,Manhattan,1287
12/8/23,145 St (3),437,Manhattan,2109
12/6/23,145 St (3),437,Manhattan,2162
12/5/23,145 St (3),437,Manhattan,2209
12/4/23,145 St (3),437,Manhattan,2026
12/3/23,145 St (3),437,Manhattan,891
12/2/23,145 St (3),437,Manhattan,1272
12/1/23,145 St (3),437,Manhattan,2086
11/24/23,145 St (3),437,Manhattan,919
11/7/23,145 St (3),437,Manhattan,2108
12/31/23,"145 St (A,C,B,D)",151,Manhattan,81
12/30/23,"145 St (A,C,B,D)",151,Manhattan,9803
12/29/23,"145 St (A,C,B,D)",151,Manhattan,12124
12/28/23,"145 St (A,C,B,D)",151,Manhattan,11243
12/27/23,"145 St (A,C,B,D)",151,Manhattan,10777
12/26/23,"145 St (A,C,B,D)",151,Manhattan,9564
12/25/23,"145 St (A,C,B,D)",151,Manhattan,4874
12/23/23,"145 St (A,C,B,D)",151,Manhattan,9414
12/22/23,"145 St (A,C,B,D)",151,Manhattan,13362
12/21/23,"145 St (A,C,B,D)",151,Manhattan,14445
12/20/23,"145 St (A,C,B,D)",151,Manhattan,15697
12/19/23,"145 St (A,C,B,D)",151,Manhattan,15456
12/18/23,"145 St (A,C,B,D)",151,Manhattan,14128
12/17/23,"145 St (A,C,B,D)",151,Manhattan,9211
12/16/23,"145 St (A,C,B,D)",151,Manhattan,13628
12/15/23,"145 St (A,C,B,D)",151,Manhattan,16047
12/14/23,"145 St (A,C,B,D)",151,Manhattan,16631
12/13/23,"145 St (A,C,B,D)",151,Manhattan,16152
12/12/23,"145 St (A,C,B,D)",151,Manhattan,15585
12/11/23,"145 St (A,C,B,D)",151,Manhattan,16189
12/10/23,"145 St (A,C,B,D)",151,Manhattan,8079
12/9/23,"145 St (A,C,B,D)",151,Manhattan,11659
12/8/23,"145 St (A,C,B,D)",151,Manhattan,15475
12/6/23,"145 St (A,C,B,D)",151,Manhattan,17866
12/5/23,"145 St (A,C,B,D)",151,Manhattan,17567
12/4/23,"145 St (A,C,B,D)",151,Manhattan,16488
12/3/23,"145 St (A,C,B,D)",151,Manhattan,7554
12/2/23,"145 St (A,C,B,D)",151,Manhattan,11210
12/1/23,"145 St (A,C,B,D)",151,Manhattan,15538
11/24/23,"145 St (A,C,B,D)",151,Manhattan,7112
11/7/23,"145 St (A,C,B,D)",151,Manhattan,17094
12/31/23,"149 St-Grand Concourse (2,4,5)",603,Bronx,81
12/30/23,"149 St-Grand Concourse (2,4,5)",603,Bronx,3474
12/29/23,"149 St-Grand Concourse (2,4,5)",603,Bronx,5321
12/28/23,"149 St-Grand Concourse (2,4,5)",603,Bronx,5164
12/27/23,"149 St-Grand Concourse (2,4,5)",603,Bronx,5007
12/26/23,"149 St-Grand Concourse (2,4,5)",603,Bronx,4444
12/25/23,"149 St-Grand Concourse (2,4,5)",603,Bronx,2186
12/23/23,"149 St-Grand Concourse (2,4,5)",603,Bronx,3711
12/22/23,"149 St-Grand Concourse (2,4,5)",603,Bronx,5656
12/21/23,"149 St-Grand Concourse (2,4,5)",603,Bronx,6227
12/20/23,"149 St-Grand Concourse (2,4,5)",603,Bronx,6842
12/19/23,"149 St-Grand Concourse (2,4,5)",603,Bronx,6910
12/18/23,"149 St-Grand Concourse (2,4,5)",603,Bronx,6651
12/17/23,"149 St-Grand Concourse (2,4,5)",603,Bronx,3294
12/16/23,"149 St-Grand Concourse (2,4,5)",603,Bronx,4132
12/15/23,"149 St-Grand Concourse (2,4,5)",603,Bronx,7048
12/14/23,"149 St-Grand Concourse (2,4,5)",603,Bronx,7237
12/13/23,"149 St-Grand Concourse (2,4,5)",603,Bronx,7229
12/12/23,"149 St-Grand Concourse (2,4,5)",603,Bronx,7289
12/11/23,"149 St-Grand Concourse (2,4,5)",603,Bronx,7077
12/10/23,"149 St-Grand Concourse (2,4,5)",603,Bronx,3391
12/9/23,"149 St-Grand Concourse (2,4,5)",603,Bronx,4429
12/8/23,"149 St-Grand Concourse (2,4,5)",603,Bronx,7359
12/6/23,"149 St-Grand Concourse (2,4,5)",603,Bronx,8175
12/5/23,"149 St-Grand Concourse (2,4,5)",603,Bronx,8123
12/4/23,"149 St-Grand Concourse (2,4,5)",603,Bronx,7689
12/3/23,"149 St-Grand Concourse (2,4,5)",603,Bronx,3240
12/2/23,"149 St-Grand Concourse (2,4,5)",603,Bronx,4362
12/1/23,"149 St-Grand Concourse (2,4,5)",603,Bronx,7031
11/24/23,"149 St-Grand Concourse (2,4,5)",603,Bronx,2674
11/7/23,"149 St-Grand Concourse (2,4,5)",603,Bronx,8080
12/31/23,"15 St-Prospect Park (F,G)",241,Brooklyn,15
12/30/23,"15 St-Prospect Park (F,G)",241,Brooklyn,2793
12/29/23,"15 St-Prospect Park (F,G)",241,Brooklyn,3343
12/28/23,"15 St-Prospect Park (F,G)",241,Brooklyn,3070
12/27/23,"15 St-Prospect Park (F,G)",241,Brooklyn,2921
12/26/23,"15 St-Prospect Park (F,G)",241,Brooklyn,2509
12/25/23,"15 St-Prospect Park (F,G)",241,Brooklyn,1272
12/23/23,"15 St-Prospect Park (F,G)",241,Brooklyn,2542
12/22/23,"15 St-Prospect Park (F,G)",241,Brooklyn,4351
12/21/23,"15 St-Prospect Park (F,G)",241,Brooklyn,4681
12/20/23,"15 St-Prospect Park (F,G)",241,Brooklyn,5131
12/19/23,"15 St-Prospect Park (F,G)",241,Brooklyn,5081
12/18/23,"15 St-Prospect Park (F,G)",241,Brooklyn,4410
12/17/23,"15 St-Prospect Park (F,G)",241,Brooklyn,2646
12/16/23,"15 St-Prospect Park (F,G)",241,Brooklyn,3813
12/15/23,"15 St-Prospect Park (F,G)",241,Brooklyn,4995
12/14/23,"15 St-Prospect Park (F,G)",241,Brooklyn,5308
12/13/23,"15 St-Prospect Park (F,G)",241,Brooklyn,5283
12/12/23,"15 St-Prospect Park (F,G)",241,Brooklyn,5040
12/11/23,"15 St-Prospect Park (F,G)",241,Brooklyn,4545
12/10/23,"15 St-Prospect Park (F,G)",241,Brooklyn,2444
12/9/23,"15 St-Prospect Park (F,G)",241,Brooklyn,4783
12/8/23,"15 St-Prospect Park (F,G)",241,Brooklyn,4909
12/6/23,"15 St-Prospect Park (F,G)",241,Brooklyn,5243
12/5/23,"15 St-Prospect Park (F,G)",241,Brooklyn,5007
12/4/23,"15 St-Prospect Park (F,G)",241,Brooklyn,4660
12/3/23,"15 St-Prospect Park (F,G)",241,Brooklyn,2551
12/2/23,"15 St-Prospect Park (F,G)",241,Brooklyn,3882
12/1/23,"15 St-Prospect Park (F,G)",241,Brooklyn,4798
11/24/23,"15 St-Prospect Park (F,G)",241,Brooklyn,1600
11/7/23,"15 St-Prospect Park (F,G)",241,Brooklyn,5157
12/31/23,"155 St (B,D)",220,Manhattan,6
